时间,文本,识别结果,消极概率,积极概率,IP地址
2024-04-22 19:46:12,家人们对不起，🐭🐭就是这种性格，今天又被白嫖了ktv,积极,0.085789725,0.91421026,辽宁
2024-04-22 19:46:12,这种人当初在我们宿舍都是打洗脚水的，怎么到你那成小霸王了,消极,0.97764856,0.022351466,天津
2024-04-22 19:46:12,你家里供你的生活费不是用来当窝囊废的。,消极,0.9537847,0.046215247,江苏
2024-04-22 19:46:12,哪个辽宁大专,积极,0.111926384,0.88807356,辽宁
2024-04-22 19:46:12,不是你为啥这样子啊，这些dinner就是看你好欺负,中性,0.45648324,0.54351676,辽宁
2024-04-22 19:46:12,女装脾气还好，lz能做我室友吗别便宜这几个贵物了,积极,0.08772131,0.9122787,辽宁
2024-04-22 19:46:12,你怎么这样子啊，看的我来气,消极,0.96627843,0.033721603,辽宁
2024-04-22 19:46:12,什么握囊非抢劫速速v我50，不然啥了你,消极,0.9518184,0.04818157,安徽
2024-04-22 19:46:12,脑婆当我舍友吧我会好好对你的,积极,0.05856365,0.9414363,辽宁
2024-04-22 19:46:12,脑婆为什么不理我了😭😭😭,消极,0.968752,0.03124796,辽宁
2024-04-22 19:46:12,他让你干你就干了？,消极,0.9704014,0.02959859,广东
2024-04-22 19:46:12,你能不能给他一刀,消极,0.97518075,0.024819247,辽宁
2024-04-22 19:46:12,直接骂，那不然怎么办？不要想着给谁留面子，因为别人没把你当个人,消极,0.98154163,0.018458368,四川
2024-04-22 19:46:12,飞舞受气包，活该你被欺负,积极,0.15970969,0.8402903,河北
2024-04-22 19:46:12,多的不说 先发张女装照看看,消极,0.85569155,0.14430845,广东
2024-04-22 19:46:12,女装镇楼（因为一些问题没化眼妆）,消极,0.80751765,0.19248231,辽宁
2024-04-22 19:46:12,你在想什么，这种dinner别管他,消极,0.8888454,0.111154586,四川
2024-04-22 19:46:12,?怂你牟 给我骂他们，欠他们一样,消极,0.96433294,0.035667084,黑龙江
2024-04-22 19:46:12,东北人,积极,0.19038653,0.8096134,安徽
2024-04-22 19:46:12,你不攻击他，我就攻击你了,消极,0.9709952,0.029004792,海南
2024-04-22 19:46:12,我要花多少钱能买到你？,消极,0.9735667,0.026433285,福建
2024-04-22 19:46:12,图图,中性,0.51644874,0.48355117,海南
2024-04-22 19:46:12,真的是活该，你不受气天理难容,消极,0.9667608,0.033239137,宁夏
2024-04-22 19:46:12,"卡哇伊扣多
我提个建议，你最好不要拒绝：你要学会拒绝",消极,0.9763432,0.02365681,江苏
2024-04-22 19:46:12,飞舞,积极,0.18156153,0.8184385,广东
2024-04-22 19:46:12,跟他爆了,消极,0.9266656,0.0733344,河北
2024-04-22 19:46:12,fw二次元,积极,0.14463083,0.85536915,黑龙江
2024-04-22 19:46:12,一个愿打一个愿挨,消极,0.97393554,0.026064474,浙江
2024-04-22 19:46:12,烙铁就是豪爽，你开不起玩笑是你的问题,消极,0.62401396,0.375986,广东
2024-04-22 19:46:12,你个大 f w,中性,0.43252546,0.56747454,山东
2024-04-22 19:46:12,女装发给我,积极,0.14809369,0.8519063,四川
2024-04-22 19:46:12,fw,积极,0.18879135,0.81120867,广东
2024-04-22 19:46:12,怂包，活该,消极,0.7137002,0.28629982,陕西
2024-04-22 19:46:12,太逆天了哥，室友逆天，你也逆天,积极,0.09998708,0.9000129,湖南
2024-04-22 19:46:12,飞舞,积极,0.18156153,0.8184385,山东
2024-04-22 19:46:12,怂,中性,0.41559693,0.58440304,安徽
2024-04-22 19:46:12,一是你是讨好型人格喜欢无条件付出，觉得这群🇸🇪人真的会正眼看你。 二是🇸🇪人喜欢占这种便宜，给这么多好处说不定他们几个还要在背后说你坏话。你们真的是天造地设的一群表面兄弟,消极,0.95996565,0.040034402,辽宁
2024-04-22 19:46:12,你不攻击他们等着我攻击你,消极,0.9691019,0.030898148,辽宁
2024-04-22 19:46:12,退让不会换来尊重，只会让别人得寸进尺,消极,0.9786159,0.02138414,江西
2024-04-22 19:46:12,只能希望你认清这嘎达的人基本都沾点假仗义，牺牲自己的利益成全他们只会让他们变本加厉。以后不要和他们有来往，本科及以上的大学都这样，专科还用想吗,消极,0.99367744,0.0063225706,辽宁
2024-04-22 19:46:12,羡慕室友，我早就想欺负一下二次元了,积极,0.051255815,0.9487442,广东
2024-04-22 19:46:12,"
经验+8，告辞",消极,0.9454972,0.0545028,辽宁
2024-04-22 19:46:12,揍一顿,中性,0.42399764,0.57600236,江苏
2024-04-22 19:46:12,fw你不攻击他我就攻击你,消极,0.9381976,0.061802372,广东
2024-04-22 19:46:12,飞舞,积极,0.18156153,0.8184385,陕西
2024-04-22 19:46:12,。。。好家伙你不止长得娘 性格也娘 ,中性,0.5025915,0.49740848,广东
2024-04-22 19:46:12,半夜打🦶🏻蛇他嘴里,消极,0.92874634,0.07125366,江苏
2024-04-22 19:46:12,上大专还去异地四了得了,积极,0.12220133,0.87779874,江苏
2024-04-22 19:46:12,我根本不想骂你室友，搞得好像我在江苏隔着屏幕骂两句脏的就能给它看见似的，我只想骂你这个赛博窝囊，学不会拒绝你就一辈子这么忍着得了，春春飞舞，背地里把别人挂孙吧是不是你现在能做到的最硬气的事了？,消极,0.99746525,0.0025346868,浙江
2024-04-22 19:46:12,萌新瑟瑟发抖的膜拜大佬们,积极,0.071607016,0.92839295,广东
2024-04-22 19:46:12,绯屋,积极,0.2327691,0.76723087,重庆
2024-04-22 19:46:12,自己窝囊怪不得别人恶心你，你也只能在这发个贴了,消极,0.9778726,0.022127353,河南
2024-04-22 19:46:12,真的是怂比，不如马加爵的玩意儿,中性,0.4913236,0.5086764,福建
2024-04-22 19:46:12,兄弟你是小男娘,中性,0.5243479,0.47565207,广东
2024-04-22 19:46:12,窝囊废,中性,0.48937824,0.5106217,天津
2024-04-22 19:46:12,菲🈚，这玩意有什么不好说的，指不定几个人背地里给你当宿宠，便宜占着玩。要么好好当你的窝囊废，人家占你便宜就受着认下，谁让你没实力呢？要么就把话说明白了，自己难受成全别人当什么菩萨呢,消极,0.9975183,0.0024816664,山东
2024-04-22 19:46:12,都是大老爷们，天天藏着掖着，心里想的怪多，脑子动的比谁都快，日常礼节比谁都注意，可是谁在乎你啊？如果你现在说不出口，以后等着当一辈子窝囊废吧,积极,0.20281585,0.79718417,山东
2024-04-22 19:46:12,fw，这不和它爆了,消极,0.90494585,0.09505419,吉林
2024-04-22 19:46:12,真的窝囊,中性,0.45827365,0.54172635,广东
2024-04-22 19:46:12,fw窝囊废,积极,0.20631325,0.7936867,山东
2024-04-22 19:46:12,跪下来求他放过你,积极,0.22052412,0.77947587,湖北
2024-04-22 19:46:12,楼主，去打棒球吧。大家看见棒球棍都会客气点,积极,0.044572778,0.9554272,内蒙古
2024-04-22 19:46:12,gkd,积极,0.29706046,0.70293957,安徽
2024-04-22 19:46:12,变成室友星怒了你可真窝囊,消极,0.96554357,0.034456436,黑龙江
2024-04-22 19:46:12,真窝囊,中性,0.41895157,0.5810484,辽宁
2024-04-22 19:46:12,你为什么要服他,消极,0.9731559,0.026844038,安徽
2024-04-22 19:46:12,fw滚粗克,消极,0.8642369,0.13576314,江西
2024-04-22 19:46:12,现在还不给草那就给8友草,消极,0.9784226,0.021577397,北京
2024-04-22 19:46:12,还以为是占你便宜呢，原来是占你便宜,消极,0.97225314,0.027746826,四川
2024-04-22 19:46:12,给他下药然后狠狠灌注拍视频,中性,0.58099604,0.41900393,湖北
2024-04-22 19:46:12,你这也太龟了吧，真的就白白受气是吧,消极,0.90235966,0.09764038,云南
2024-04-22 19:46:12,你别恶心我，真是窝囊废,消极,0.9494586,0.050541416,上海
2024-04-22 19:46:12,��️百的大专啊，听着就害怕,积极,0.048318747,0.95168126,四川
2024-04-22 19:46:12,晚上脱光了，钻他被窝 弄立了 狠狠一坐！剩下的就是享受了,消极,0.96968824,0.030311788,新疆
2024-04-22 19:46:12,飞舞,积极,0.18156153,0.8184385,河北
2024-04-22 19:46:12,自找的，活该啊你,消极,0.95218533,0.047814727,天津
2024-04-22 19:46:12,窝囊废来你蝶面前哭有什么用,消极,0.9709892,0.029010756,广西
2024-04-22 19:46:12,你是人家的⭐💢？,消极,0.9297978,0.070202194,四川
2024-04-22 19:46:12,我认真给你个建议 不敢说的话就出去租房吧 用租房软件找找外面那种合租单间 一个月也就三四百 大专的话学校的课估计也挺水 能旷就旷 不用天天来学校 做点自己喜欢的事情 打游戏旅游看书健身都可以 在宿舍受这气干嘛,消极,0.8509344,0.14906563,河南
2024-04-22 19:46:12,搞笑有一手的真有这种乌龟吗,中性,0.5384993,0.4615007,浙江
2024-04-22 19:46:12,你真是个贵误,消极,0.94696337,0.053036634,山东
2024-04-22 19:46:12,洗干净屁股吧,消极,0.9464988,0.053501185,广东
2024-04-22 19:46:12,你觉得不舒服不开不就行了，发到网上能解决问题吗？,消极,0.9775922,0.022407865,辽宁
2024-04-22 19:46:12,FW辊出孙吧,积极,0.25784343,0.74215657,广东
2024-04-22 19:46:12,一拳给塔姆达斯,消极,0.9396052,0.06039485,浙江
2024-04-22 19:46:12,窝囊，发出来气8u，看开头就不想看了，麻你一句就走,消极,0.9661362,0.033863828,安徽
2024-04-22 19:46:12,建议重开,消极,0.93936276,0.060637265,北京
2024-04-22 19:46:12,哈哈哈哈,积极,0.03891093,0.961089,辽宁
2024-04-22 19:46:12,你开热点，能不能连上是他们的事,消极,0.95656955,0.043430388,山东
2024-04-22 19:46:12,lz过来当我的⭐吧,积极,0.16456927,0.8354308,山东
2024-04-22 19:46:12,"辽宁烙铁下头时刻，削他就完事了
来来来，你叫他把麦开开",消极,0.9439332,0.056066744,广西
2024-04-22 19:46:12,牛魔，我室友也老喜欢亲我来恶心我,积极,0.039074145,0.9609259,江苏
2024-04-22 19:46:12,3,中性,0.4756149,0.52438515,河北
2024-04-22 19:46:12,快抢建他们,积极,0.17594714,0.8240529,广东
2024-04-22 19:46:12,"没勇气面对又不想被恶心就换宿舍吧，大不了换别的班的或者系的去。但是如果他真的变本加厉继续欺负你，请鼓起勇气去大吵一架吧，随便找个今天看不顺眼的他的理由，干它丫的。
额，你说不行？啊那我只有尊重祝福了",消极,0.99253935,0.0074606645,广东
2024-04-22 19:46:13,朋友可以选择，但是室友是选不了的，只能用别的方法,消极,0.9504469,0.049553078,湖南
2024-04-22 19:46:13,不满的事情要早点说开,消极,0.90486276,0.09513726,辽宁
2024-04-22 19:46:13,纱布一个，自己不会张嘴那也别到网上说,消极,0.97327924,0.026720764,安徽
2024-04-22 19:46:13,你不骂他我就要骂你了 做人第一步学会say no,消极,0.9660569,0.03394312,山西
2024-04-22 19:46:13,妹的，削他！,中性,0.42704388,0.5729561,辽宁
2024-04-22 19:46:13,怂包，一直被别人踩头还好意思发出来？只会让人笑话你的软弱，你要只敢吐槽他们那就一直被踩头好了，网友看个乐反正,消极,0.980127,0.01987299,广东
2024-04-22 19:46:13,这么怂，就别发贴了,积极,0.36437944,0.63562053,湖北
2024-04-22 19:46:13,说实话，光靠签到升级太慢了，所以我就 复制了这段话遇评论就回，一次最少也得15 经验值，而且还能保证我的帖子不沉。,消极,0.9717075,0.02829245,福建
2024-04-22 19:46:13,这旮瘩人最擅长贬低别人抬高自己，占便宜没够的,消极,0.97970265,0.020297296,河北
2024-04-22 19:46:13,我看你就是个m，被室友欺负爽了，发到这里被吧友骂，又爽一次是吧,中性,0.587119,0.41288105,广西
2024-04-22 19:46:13,你早干嘛去了？你舍友挠谭占你便宜你就跟个🐢一样当免费的提款机用?就你这个篮子样，我和你相处都要给你一电炮看你敢不敢还手,消极,0.99871945,0.0012805912,江苏
2024-04-22 19:46:13,你给舍友占便宜的钱是你自己打工挣得吗？如果是自己打工挣的凭什么给你挠弹室友占便宜?如果是你父母给你的你也不是个东西，毕竟花的不是你的钱呢，你当然不用着急呢,消极,0.99814034,0.0018596975,江苏
2024-04-22 19:46:13,我有个江苏室友，太逆天了，假期集训，天天说原神要更新，流量不够了，我没管他，他说不搞了，回家再搞，过了两天忍不住了，问我要热点，我想着不太熟，以后还接触，就给他了，花了20个g,消极,0.8655135,0.13448651,北京
2024-04-22 19:46:13,。,中性,0.46190497,0.53809506,福建
2024-04-22 19:46:13,lz不许当软柿子！,消极,0.88787174,0.11212822,浙江
2024-04-22 19:46:13,你是m？,消极,0.9613049,0.038695086,江西
2024-04-22 19:47:11,鼠鼠在辽宁的带砖上大一，逆天室友经常用半开玩笑的方式占我便宜，恶心我,消极,0.64812547,0.35187456,辽宁
2024-04-22 19:47:11,��🐭的热点要给三台手机加三台电脑用，🐭🐭真是太荣幸了捏,积极,0.12526135,0.87473863,辽宁
2024-04-22 19:47:11,"他鼠标坏了，滚轮回档，然后把我的拿去用了（我俩同款鼠标)我玩无畏契约都得用123换枪到这我都能忍受，离谱的是我的被他高强度用一个礼拜也坏了。然后，今天他说，我先不打游戏了，你鼠标想用就先用吧然后他就出去了，我把我的拿回来，打了吧无畏契约，结果切枪特怪，软件一测，也回档了。等他回来我问他我的也坏了，他说我不知道啊，我说你用没感觉到吗，他说感觉到了。
其实回档无所谓，弄点缝纫机油就行了但这小子真无敌了",消极,0.99210316,0.007896869,辽宁
2024-04-22 19:47:11,这位同学是体委，他没什么力度，宣布事的时候管不住别人，只要我随便做什么事情就会成为这位同学展示力度的目标，真的骂，次数一共是两次，当着全班面前这样，哇～你真是太棒了，好有实力啊,消极,0.78655034,0.21344963,辽宁
2024-04-22 19:47:11,"他玩原，没开玩笑，经常让我帮他肝，和他玩游戏只要不顺心就挨骂。
我平时说什么东西他就会说，夸你呗。他懂个xx这种",消极,0.9632478,0.036752254,辽宁
2024-04-22 19:47:11,突然跟他表白，吓死他,消极,0.9759093,0.024090681,江苏
2024-04-22 19:47:11,��️百就这样,积极,0.32724896,0.672751,吉林
2024-04-22 19:47:11,这不是拿你当受气包了😓 在这发有啥用 会人情世故就用办法孤立他 看描述打是打不过了 不行花点钱出去或者换宿舍 天天忍这个小心精神衰弱,消极,0.99854916,0.0014507653,江苏
2024-04-22 19:47:11,如果你是不想把寝室关系搞差，不好意思说。那你就直接告诉他，他的缺点，和以后再这样，就别找你借东西。（心平气和的说）如果你觉得他很烦，那你就阴阳他，懂阴阳这个意思吧？在生活中处处阴阳他，自然而然你就有了主动权。当然遇到nt的话，我的建议是孤立它，毕竟与nt打交到，不如打🦶。,消极,0.99850607,0.0014939294,贵州
2024-04-22 19:47:11,怂👃，骑你头上拉屎了还把他当人,消极,0.9634935,0.036506545,浙江
2024-04-22 19:47:11,你再不攻击他我可要攻击你了,消极,0.9767521,0.023247885,辽宁
2024-04-22 19:47:11,lz脾气也太好了吧建议lz有话直说,积极,0.26682314,0.7331769,辽宁
2024-04-22 19:47:11,lz建议你找导员换个宿舍,消极,0.90842676,0.09157324,辽宁
2024-04-22 19:47:11,3,中性,0.4756149,0.52438515,天津
2024-04-22 19:47:11,3,中性,0.4756149,0.52438515,天津
2024-04-22 19:47:11,纱布一个，自己不会张嘴那也别到网上说,消极,0.97327924,0.026720764,山东
2024-04-22 19:47:11,"变成室友的⭐😡了👉

好好笑
怎么可以这么好笑
笑死我了
",积极,0.27109855,0.72890145,广东
2024-04-22 19:47:11,"lz我要你女装照

好好笑
怎么可以这么好笑
笑死我了
",积极,0.18219692,0.8178031,广东
2024-04-22 19:47:11,速速化身撅撅子,消极,0.6428792,0.3571208,北京
2024-04-22 19:47:11,lz看下私信,消极,0.6974665,0.30253348,辽宁
2024-04-22 19:47:11,不会拒绝？,消极,0.9684967,0.031503323,广东
2024-04-22 19:47:11,说白了只是别人看不起你，觉得你好欺负，我因为穷也经常被人看不起，习惯就好,中性,0.46558756,0.53441244,广东
2024-04-22 19:47:11,把他们奶油泡芙。,消极,0.9264252,0.07357483,广东
2024-04-22 19:47:11,飞舞，建议你现在跪下给他磕一个大头，然后把自己琴木送给他，他边**边让你**,消极,0.96204686,0.03795309,河南
2024-04-22 19:47:11,打***一顿，让他知道什么是大小王,消极,0.86341584,0.13658412,广东
2024-04-22 19:47:11,要不然你骂他，要不然找导员,消极,0.964393,0.035606906,内蒙古
2024-04-22 19:47:11,人家都踩你头上拉屎了，还当受气包啊，,消极,0.95763755,0.04236241,江西
2024-04-22 19:47:11,这能忍？先跟他讲道理，说他不要怎样怎样影响你，讲不通就找个机会动手，打不过就润，换宿舍,消极,0.9832192,0.016780736,陕西
2024-04-22 19:47:11,"套麻袋一顿乱棍
我是变态母肥控",消极,0.9755492,0.024450794,陕西
2024-04-22 19:47:11,3,中性,0.4756149,0.52438515,新疆
2024-04-22 19:47:11,火钳刘明。,积极,0.39711085,0.6028891,广东
2024-04-22 19:47:11,想和lz交朋友😭,消极,0.9166709,0.08332902,四川
2024-04-22 19:47:11,你是卖流量卡的是吧？把流量卡推荐一下,消极,0.9516932,0.048306886,山东
2024-04-22 19:47:11,打不过就发疯,消极,0.9004312,0.09956882,上海
2024-04-22 19:47:11,把你当工具人,消极,0.95512676,0.044873253,福建
2024-04-22 19:47:11,上专还要去辽？不是300上本？,消极,0.8963482,0.10365181,四川
2024-04-22 19:47:11,我建议是换宿舍，这个宿舍人不好，再就是估计你性子有点懦弱，都抓着你欺负了,消极,0.9605712,0.039428793,山东
2024-04-22 19:47:11,哥们你在辽阳那里啊，能帮个忙吗，有偿，（你这个问题，直接拒绝他们，大学不像高中一定要合群，班上找一俩个关系好的同学就行，最坏可以考虑换宿舍）,消极,0.93312263,0.06687741,陕西
2024-04-22 19:47:11,哪个大专，我也大专咱俩不会同一个吧,积极,0.042303063,0.9576969,辽宁
2024-04-22 19:47:11,都骑到你头上了你都不张嘴，你把皮燕子送给他得了,消极,0.979955,0.020045001,四川
2024-04-22 19:47:11,废雾,积极,0.3738396,0.6261605,河北
2024-04-22 19:47:11,3,中性,0.4756149,0.52438515,江苏
2024-04-22 19:47:11,啊？怎么是这种占便宜？,消极,0.9754708,0.024529219,湖北
2024-04-22 19:47:11,不会拿凳子抡？抡完换宿舍,消极,0.9721051,0.027894843,江苏
2024-04-22 19:47:11,lz女装照呢,积极,0.06833078,0.93166924,山东
2024-04-22 19:47:11,你在不攻击他为就要攻击你了,消极,0.9760578,0.023942146,天津
2024-04-22 19:47:11,你不会让他√笔开吗，给他什么好脸色,消极,0.9782453,0.021754691,云南
2024-04-22 19:47:11,哈哈 飞舞,积极,0.044222508,0.9557775,广东
2024-04-22 19:47:11,我去打他,消极,0.69289714,0.30710283,辽宁
2024-04-22 19:47:11,哥们看看女装照,积极,0.053296935,0.9467031,辽宁
2024-04-22 19:47:11,棉花团就别上孙吧发贴了，8u们说破天也救不了你这个沸雾,消极,0.86816627,0.13183369,湖南
2024-04-22 19:47:11,"我觉得还好吧，你在辽宁就得入乡随俗，我们就是这样的，你有意见？
夜放纵
告知我难寻你芳踪
回头也是梦
仍似被动
逃避凝望你
却深印脑中",消极,0.9751304,0.024869569,辽宁
2024-04-22 19:47:11,家人们对不起，🐭🐭就是这种性格，今天又被白嫖了ktv,积极,0.085789725,0.91421026,辽宁
2024-04-22 19:47:11,这种人当初在我们宿舍都是打洗脚水的，怎么到你那成小霸王了,消极,0.97764856,0.022351466,天津
2024-04-22 19:47:11,你家里供你的生活费不是用来当窝囊废的。,消极,0.9537847,0.046215247,江苏
2024-04-22 19:47:11,哪个辽宁大专,积极,0.111926384,0.88807356,辽宁
2024-04-22 19:47:11,不是你为啥这样子啊，这些dinner就是看你好欺负,中性,0.45648324,0.54351676,辽宁
2024-04-22 19:47:11,女装脾气还好，lz能做我室友吗别便宜这几个贵物了,积极,0.08772131,0.9122787,辽宁
2024-04-22 19:47:11,你怎么这样子啊，看的我来气,消极,0.96627843,0.033721603,辽宁
2024-04-22 19:47:11,什么握囊非抢劫速速v我50，不然啥了你,消极,0.9518184,0.04818157,安徽
2024-04-22 19:47:11,脑婆当我舍友吧我会好好对你的,积极,0.05856365,0.9414363,辽宁
2024-04-22 19:47:11,脑婆为什么不理我了😭😭😭,消极,0.968752,0.03124796,辽宁
2024-04-22 19:47:11,他让你干你就干了？,消极,0.9704014,0.02959859,广东
2024-04-22 19:47:11,你能不能给他一刀,消极,0.97518075,0.024819247,辽宁
2024-04-22 19:47:11,直接骂，那不然怎么办？不要想着给谁留面子，因为别人没把你当个人,消极,0.98154163,0.018458368,四川
2024-04-22 19:47:11,飞舞受气包，活该你被欺负,积极,0.15970969,0.8402903,河北
2024-04-22 19:47:11,多的不说 先发张女装照看看,消极,0.85569155,0.14430845,广东
2024-04-22 19:47:11,女装镇楼（因为一些问题没化眼妆）,消极,0.80751765,0.19248231,辽宁
2024-04-22 19:47:11,你在想什么，这种dinner别管他,消极,0.8888454,0.111154586,四川
2024-04-22 19:47:11,?怂你牟 给我骂他们，欠他们一样,消极,0.96433294,0.035667084,黑龙江
2024-04-22 19:47:11,东北人,积极,0.19038653,0.8096134,安徽
2024-04-22 19:47:11,你不攻击他，我就攻击你了,消极,0.9709952,0.029004792,海南
2024-04-22 19:47:11,我要花多少钱能买到你？,消极,0.9735667,0.026433285,福建
2024-04-22 19:47:11,图图,中性,0.51644874,0.48355117,海南
2024-04-22 19:47:11,真的是活该，你不受气天理难容,消极,0.9667608,0.033239137,宁夏
2024-04-22 19:47:11,"卡哇伊扣多
我提个建议，你最好不要拒绝：你要学会拒绝",消极,0.9763432,0.02365681,江苏
2024-04-22 19:47:11,飞舞,积极,0.18156153,0.8184385,广东
2024-04-22 19:47:11,跟他爆了,消极,0.9266656,0.0733344,河北
2024-04-22 19:47:11,fw二次元,积极,0.14463083,0.85536915,黑龙江
2024-04-22 19:47:11,一个愿打一个愿挨,消极,0.97393554,0.026064474,浙江
2024-04-22 19:47:11,烙铁就是豪爽，你开不起玩笑是你的问题,消极,0.62401396,0.375986,广东
2024-04-22 19:47:11,你个大 f w,中性,0.43252546,0.56747454,山东
2024-04-22 19:47:11,女装发给我,积极,0.14809369,0.8519063,四川
2024-04-22 19:47:11,fw,积极,0.18879135,0.81120867,广东
2024-04-22 19:47:11,怂包，活该,消极,0.7137002,0.28629982,陕西
2024-04-22 19:47:11,太逆天了哥，室友逆天，你也逆天,积极,0.09998708,0.9000129,湖南
2024-04-22 19:47:11,飞舞,积极,0.18156153,0.8184385,山东
2024-04-22 19:47:11,怂,中性,0.41559693,0.58440304,安徽
2024-04-22 19:47:11,一是你是讨好型人格喜欢无条件付出，觉得这群🇸🇪人真的会正眼看你。 二是🇸🇪人喜欢占这种便宜，给这么多好处说不定他们几个还要在背后说你坏话。你们真的是天造地设的一群表面兄弟,消极,0.95996565,0.040034402,辽宁
2024-04-22 19:47:11,你不攻击他们等着我攻击你,消极,0.9691019,0.030898148,辽宁
2024-04-22 19:47:11,退让不会换来尊重，只会让别人得寸进尺,消极,0.9786159,0.02138414,江西
2024-04-22 19:47:11,只能希望你认清这嘎达的人基本都沾点假仗义，牺牲自己的利益成全他们只会让他们变本加厉。以后不要和他们有来往，本科及以上的大学都这样，专科还用想吗,消极,0.99367744,0.0063225706,辽宁
2024-04-22 19:47:11,羡慕室友，我早就想欺负一下二次元了,积极,0.051255815,0.9487442,广东
2024-04-22 19:47:11,"
经验+8，告辞",消极,0.9454972,0.0545028,辽宁
2024-04-22 19:47:11,揍一顿,中性,0.42399764,0.57600236,江苏
2024-04-22 19:47:11,fw你不攻击他我就攻击你,消极,0.9381976,0.061802372,广东
2024-04-22 19:47:11,飞舞,积极,0.18156153,0.8184385,陕西
2024-04-22 19:47:11,。。。好家伙你不止长得娘 性格也娘 ,中性,0.5025915,0.49740848,广东
2024-04-22 19:47:11,半夜打🦶🏻蛇他嘴里,消极,0.92874634,0.07125366,江苏
2024-04-22 19:47:11,上大专还去异地四了得了,积极,0.12220133,0.87779874,江苏
2024-04-22 19:47:11,我根本不想骂你室友，搞得好像我在江苏隔着屏幕骂两句脏的就能给它看见似的，我只想骂你这个赛博窝囊，学不会拒绝你就一辈子这么忍着得了，春春飞舞，背地里把别人挂孙吧是不是你现在能做到的最硬气的事了？,消极,0.99746525,0.0025346868,浙江
2024-04-22 19:47:11,萌新瑟瑟发抖的膜拜大佬们,积极,0.071607016,0.92839295,广东
2024-04-22 19:47:11,绯屋,积极,0.2327691,0.76723087,重庆
2024-04-22 19:47:11,自己窝囊怪不得别人恶心你，你也只能在这发个贴了,消极,0.9778726,0.022127353,河南
2024-04-22 19:47:11,真的是怂比，不如马加爵的玩意儿,中性,0.4913236,0.5086764,福建
2024-04-22 19:47:11,兄弟你是小男娘,中性,0.5243479,0.47565207,广东
2024-04-22 19:47:11,窝囊废,中性,0.48937824,0.5106217,天津
2024-04-22 19:47:11,菲🈚，这玩意有什么不好说的，指不定几个人背地里给你当宿宠，便宜占着玩。要么好好当你的窝囊废，人家占你便宜就受着认下，谁让你没实力呢？要么就把话说明白了，自己难受成全别人当什么菩萨呢,消极,0.9975183,0.0024816664,山东
2024-04-22 19:47:11,都是大老爷们，天天藏着掖着，心里想的怪多，脑子动的比谁都快，日常礼节比谁都注意，可是谁在乎你啊？如果你现在说不出口，以后等着当一辈子窝囊废吧,积极,0.20281585,0.79718417,山东
2024-04-22 19:47:11,fw，这不和它爆了,消极,0.90494585,0.09505419,吉林
2024-04-22 19:47:11,真的窝囊,中性,0.45827365,0.54172635,广东
2024-04-22 19:47:11,fw窝囊废,积极,0.20631325,0.7936867,山东
2024-04-22 19:47:11,跪下来求他放过你,积极,0.22052412,0.77947587,湖北
2024-04-22 19:47:11,楼主，去打棒球吧。大家看见棒球棍都会客气点,积极,0.044572778,0.9554272,内蒙古
2024-04-22 19:47:11,gkd,积极,0.29706046,0.70293957,安徽
2024-04-22 19:47:11,变成室友星怒了你可真窝囊,消极,0.96554357,0.034456436,黑龙江
2024-04-22 19:47:11,真窝囊,中性,0.41895157,0.5810484,辽宁
2024-04-22 19:47:11,你为什么要服他,消极,0.9731559,0.026844038,安徽
2024-04-22 19:47:11,fw滚粗克,消极,0.8642369,0.13576314,江西
2024-04-22 19:47:11,现在还不给草那就给8友草,消极,0.9784226,0.021577397,北京
2024-04-22 19:47:11,还以为是占你便宜呢，原来是占你便宜,消极,0.97225314,0.027746826,四川
2024-04-22 19:47:11,给他下药然后狠狠灌注拍视频,中性,0.58099604,0.41900393,湖北
2024-04-22 19:47:11,你这也太龟了吧，真的就白白受气是吧,消极,0.90235966,0.09764038,云南
2024-04-22 19:47:11,你别恶心我，真是窝囊废,消极,0.9494586,0.050541416,上海
2024-04-22 19:47:11,��️百的大专啊，听着就害怕,积极,0.048318747,0.95168126,四川
2024-04-22 19:47:11,晚上脱光了，钻他被窝 弄立了 狠狠一坐！剩下的就是享受了,消极,0.96968824,0.030311788,新疆
2024-04-22 19:47:11,飞舞,积极,0.18156153,0.8184385,河北
2024-04-22 19:47:11,自找的，活该啊你,消极,0.95218533,0.047814727,天津
2024-04-22 19:47:11,窝囊废来你蝶面前哭有什么用,消极,0.9709892,0.029010756,广西
2024-04-22 19:47:11,你是人家的⭐💢？,消极,0.9297978,0.070202194,四川
2024-04-22 19:47:11,我认真给你个建议 不敢说的话就出去租房吧 用租房软件找找外面那种合租单间 一个月也就三四百 大专的话学校的课估计也挺水 能旷就旷 不用天天来学校 做点自己喜欢的事情 打游戏旅游看书健身都可以 在宿舍受这气干嘛,消极,0.8509344,0.14906563,河南
2024-04-22 19:47:11,搞笑有一手的真有这种乌龟吗,中性,0.5384993,0.4615007,浙江
2024-04-22 19:47:11,你真是个贵误,消极,0.94696337,0.053036634,山东
2024-04-22 19:47:11,洗干净屁股吧,消极,0.9464988,0.053501185,广东
2024-04-22 19:47:11,你觉得不舒服不开不就行了，发到网上能解决问题吗？,消极,0.9775922,0.022407865,辽宁
2024-04-22 19:47:11,FW辊出孙吧,积极,0.25784343,0.74215657,广东
2024-04-22 19:47:11,一拳给塔姆达斯,消极,0.9396052,0.06039485,浙江
